year,date,scientific_name,common_name,latitude,longitude,month
2024.0,2024-03-21,Epinephelus quoyanus,Longfin Rockcod,7.8205243643,98.796277307,3.0
2024.0,2024-03-21,Labridae,Wrasses and Parrotfishes,7.8203888439,98.7965596095,3.0
2024.0,2024-03-21,Cheilinus fasciatus,Redbreast Maori Wrasse,7.8206250081,98.7964234874,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8206612133,98.7962270156,3.0
2024.0,2024-03-21,Halichoeres,,7.8205356577,98.7964828312,3.0
2024.0,2024-03-21,Cheilinus chlorourus,Floral Maori Wrasse,7.8206758282,98.7964553386,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8205376506,98.7964385748,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8204682296,98.7964526564,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.8208326066,98.796216622,3.0
2024.0,2024-03-21,Salarias fasciatus,Jewelled Blenny,7.8205087529,98.7964476272,3.0
2024.0,2024-03-21,Scarus,,7.8208704726,98.7962545082,3.0
2024.0,2024-03-21,Pomacentrus,,7.8207030651,98.7963329628,3.0
2024.0,2024-03-21,Cephalopholis formosa,Bluelined Rockcod,7.8205994319,98.7965173647,3.0
2024.0,2024-03-21,Chlorurus sordidus,Indian Bullethead Parrotfish,7.8206303226,98.7965539098,3.0
2024.0,2024-03-21,Zanclus cornutus,Moorish Idol,7.8206871216,98.7962327152,3.0
2024.0,2024-03-21,Actinopterygii,Ray-finned Fishes,7.8207249875,98.796300441,3.0
2024.0,2024-03-21,Scarinae,Parrotfishes,7.820635305,98.7965629622,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8206924361,98.79634168,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8208096877,98.7962709367,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8205442938,98.7964814901,3.0
2024.0,2024-03-21,Pomacentridae,Damselfishes,7.8206250081,98.7963845953,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8206014249,98.796081841,3.0
2024.0,2024-03-21,Actinopterygii,Ray-finned Fishes,7.8205060956,98.7965177,3.0
2024.0,2024-03-21,Hemigymnus melapterus,Blackeye Thicklip,7.8204981238,98.7966055423,3.0
2024.0,2024-03-21,Pomacentridae,Damselfishes,7.8203968157,98.7963547558,3.0
2024.0,2024-03-21,Dascyllus trimaculatus,Three-spot Dascyllus,7.8203416775,98.7967889383,3.0
2024.0,2024-03-21,Dascyllus trimaculatus,Three-spot Dascyllus,7.8204997846,98.7965847552,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8203655928,98.796806708,3.0
2024.0,2024-03-21,Hemigymnus melapterus,Blackeye Thicklip,7.820321748,98.7967577577,3.0
2024.0,2024-03-21,Chaetodon octofasciatus,Eightband Butterflyfish,7.8204316923,98.7965344638,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8204898199,98.7965780497,3.0
2024.0,2024-03-21,Actinopterygii,Ray-finned Fishes,7.8204017981,98.7966236472,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8203635999,98.7968140841,3.0
2024.0,2024-03-21,Scarus rivulatus,Surf Parrotfish,7.8206183649,98.7964928895,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.8204492966,98.7966363877,3.0
2024.0,2024-03-21,Dischistodus perspicillatus,White Damsel,7.8205237,98.7963011116,3.0
2024.0,2024-03-21,Amphiprion akallopisos,Skunk Anemonefish,7.8203566246,98.7966863438,3.0
2024.0,2024-03-21,Pomacentridae,Damselfishes,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Neopomacentrus,,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Neopomacentrus,,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Labroides dimidiatus,Bluestreak Cleaner Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Labroides dimidiatus,Bluestreak Cleaner Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis,Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Dascyllus trimaculatus,Three-spot Dascyllus,5.7844402893,103.0068925023,3.0
2024.0,2024-03-21,Chromis,Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis atripectoralis,Black-axil Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis,Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Pomacentridae,Damselfishes,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis atripectoralis,Black-axil Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis,Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Halichoeres hortulanus,Checkerboard Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Siganus javus,Java Rabbitfish,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Siganus javus,Java Rabbitfish,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Siganus javus,Java Rabbitfish,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Siganus javus,Java Rabbitfish,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Chromis atripectoralis,Black-axil Chromis,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Thalassoma lunare,Moon Wrasse,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Abudefduf,Sergeant Majors,7.7663220025,98.7621700019,3.0
2024.0,2024-03-21,Amphiprion ocellaris,Ocellaris Anemonefish,5.7844402893,103.0068925023,3.0
2024.0,2024-03-21,Lutjanus,Common Snappers,10.6655283333,103.27053,3.0
2024.0,2024-03-21,Boleophthalmus,Blue-spotted Mudskippers,8.1868953339,98.4732716158,3.0
2024.0,2024-03-21,Barbonymus,Tinfoil Barbs,8.9804166667,98.61367,3.0
2024.0,2024-03-21,Istiblennius dussumieri,Dussumier's Rockskipper,5.7844402893,103.0068925023,3.0
2024.0,2024-03-21,Labridae,Wrasses and Parrotfishes,7.740738,98.77841,3.0
2024.0,2024-03-21,Pomacentrus moluccensis,Lemon Damsel,7.820421,98.796479,3.0
2024.0,2024-03-21,Actinopterygii,Ray-finned Fishes,7.766322,98.76217,3.0
2024.0,2024-03-21,Halichoeres annularis,Pacific Dusky Wrasse,7.766322,98.76217,3.0
