scientific_name,common_name,image,fish_id
Neoglyphidodon Nigroris,Indo-Pacific Yellowtail Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/255728142/medium.jpg,235
Pempheris,Pempheri,https://static.inaturalist.org/photos/5702879/medium.jpg,236
Taeniamia Fucata,Orangelined Cardinalfish,https://static.inaturalist.org/photos/119910592/medium.jpg,237
Fusigobius,Fusigobiu,https://inaturalist-open-data.s3.amazonaws.com/photos/22660359/medium.jpeg,238
Cheilodipterus Intermedius,Intermediate Cardinalfish,https://static.inaturalist.org/photos/29302517/medium.jpg,239
Amblyglyphidodon Leucogaster,Whitebelly Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/244158674/medium.jpg,240
Ostorhinchus Novemfasciatus,Sevenstripe Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/200365306/medium.jpeg,241
Dischistodus Chrysopoecilus,Whitepatch Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/59036290/medium.jpeg,242
Lethrinus Harak,Thumbprint Emperor,https://inaturalist-open-data.s3.amazonaws.com/photos/188368892/medium.jpg,243
Pomacentrinae,Typical Damselfishs And Anemonefish,https://inaturalist-open-data.s3.amazonaws.com/photos/60842946/medium.jpg,244
Acanthurus Lineatus,Striped Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/106348771/medium.jpg,245
Plectorhinchus Lessonii,Striped Sweetlip,https://inaturalist-open-data.s3.amazonaws.com/photos/66094461/medium.jpg,246
Plectorhinchus Lineatus,Oblique-Banded Sweetlip,https://inaturalist-open-data.s3.amazonaws.com/photos/285355800/medium.jpg,247
Ostorhinchus Compressus,Blue-Eye Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/715610/medium.jpg,248
Echidna Polyzona,Barred Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/121624757/medium.jpeg,249
Neenchelys,Neenchely,https://inaturalist-open-data.s3.amazonaws.com/photos/28067263/medium.jpg,250
Echeneis Naucrates,Sharksucker,https://inaturalist-open-data.s3.amazonaws.com/photos/469526131/medium.jpg,251
Ecsenius Bimaculatus,Twinspot Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/217752/medium.jpg,252
Epinephelus Fasciatus,Blacktip Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/6011963/medium.jpg,253
Chromis Viridis,Blue-Green Chromi,https://inaturalist-open-data.s3.amazonaws.com/photos/936216/medium.jpg,254
Dascyllus Aruanus,Humbug Dascyllu,https://inaturalist-open-data.s3.amazonaws.com/photos/273014052/medium.jpg,255
Macropharyngodon Meleagris,Leopard Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/254501975/medium.jpg,256
Synodus Variegatus,Variegated Lizardfish,https://inaturalist-open-data.s3.amazonaws.com/photos/107974459/medium.jpeg,257
Amblyeleotris Steinitzi,Steinitz'S Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/254693517/medium.jpg,258
Bothus,Bothu,https://inaturalist-open-data.s3.amazonaws.com/photos/70677212/medium.jpg,259
Petroscirtes Breviceps,Shorthead Sabretooth Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/2218342/medium.jpg,260
Ostorhinchus Cookii,Cook'S Cardinalfish,https://static.inaturalist.org/photos/22774950/medium.jpg,261
Grammistes Sexlineatus,Lined Soapfish,https://static.inaturalist.org/photos/11821845/medium.jpg,262
Salarias Fasciatus,Jewelled Blenny,https://static.inaturalist.org/photos/131260762/medium.jpeg,263
Siganus Virgatus,Doublebar Rabbitfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2433960/medium.jpg,264
Chlorurus Bleekeri,Bleeker'S Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/237347290/medium.jpg,265
Cyclichthys Orbicularis,Shortspine Porcupinefish,https://inaturalist-open-data.s3.amazonaws.com/photos/312943471/medium.jpg,266
Heteroconger Hassi,Spotted Garden Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/236392419/medium.jpg,267
Plagiotremus Rhinorhynchos,Bluestriped Fangblenny,https://static.inaturalist.org/photos/30917461/medium.jpg,268
Cheilinus Fasciatus,Redbreast Maori Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/353129205/medium.jpg,269
Ophichthus Cephalozona,Blacksaddle Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/119883576/medium.jpeg,270
Myrichthys Colubrinus,Banded Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/50908656/medium.jpg,271
Chaetodon Ornatissimus,Ornate Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/197304439/medium.jpg,272
Bryaninops Yongei,Wire Coral Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/68225/medium.jpg,273
Pomacentrus Coelestis,Neon Damselfish,https://inaturalist-open-data.s3.amazonaws.com/photos/230478520/medium.jpg,274
Cheilodipterus Macrodon,Tiger Cardinalfish,https://static.inaturalist.org/photos/178956598/medium.jpg,275
Parupeneus Barberinus,Dot-And-Dash Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/218554/medium.jpg,276
Naso Vlamingii,Bignose Unicornfish,https://inaturalist-open-data.s3.amazonaws.com/photos/423160485/medium.jpg,277
Cheilio Inermis,Cigar Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/78038/medium.jpg,278
Chrysiptera Unimaculata,Onespot Demoiselle,https://inaturalist-open-data.s3.amazonaws.com/photos/11908910/medium.jpg,279
Pomacentrus Chrysurus,Whitetail Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/236392301/medium.jpg,280
Halichoeres,Halichoere,https://static.inaturalist.org/photos/118392594/medium.jpg,281
Calloplesiops Altivelis,Comet,https://inaturalist-open-data.s3.amazonaws.com/photos/260751259/medium.jpeg,282
Plectorhinchinae,Plectorhinchinae,https://inaturalist-open-data.s3.amazonaws.com/photos/6028866/medium.jpg,283
Diploprion Bifasciatus,Barred Soapfish,https://inaturalist-open-data.s3.amazonaws.com/photos/235192084/medium.jpg,284
Pomacentrus Amboinensis,Ambon Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/60543820/medium.jpg,285
Pomacentrus,Pomacentru,https://static.inaturalist.org/photos/29645801/medium.jpg,286
Halichoeres Scapularis,Zigzag Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/360772508/medium.jpg,287
Coris Schroederii,Schroeder'S Rainbow Wrasse,https://static.inaturalist.org/photos/442353570/medium.jpg,288
Halichoeres Hortulanus,Checkerboard Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/239664823/medium.jpg,289
Chaetodontoplus Mesoleucus,Vermiculate Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2442609/medium.jpg,290
Pholidichthys Leucotaenia,Convict Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/19789684/medium.jpg,291
Cirrhilabrus Ryukyuensis,Ryukyu Fairy Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/229685056/medium.jpg,292
Meiacanthus Atrodorsalis,Yellowtail Fangblenny,https://inaturalist-open-data.s3.amazonaws.com/photos/2429922/medium.jpg,293
Canthigaster Valentini,Blacksaddle Toby,https://inaturalist-open-data.s3.amazonaws.com/photos/32507619/medium.jpg,294
Siganus Guttatus,Golden Rabbitfish,https://static.inaturalist.org/photos/34715173/medium.jpg,295
Coris Gaimard,Yellowtail Cori,https://inaturalist-open-data.s3.amazonaws.com/photos/196675/medium.jpg,296
Rhinopias,Rhinopia,https://inaturalist-open-data.s3.amazonaws.com/photos/155360531/medium.jpg,297
Platax Orbicularis,Round Batfish,https://static.inaturalist.org/photos/346702538/medium.jpg,298
Lethrinus Microdon,Smalltooth Emperor,https://inaturalist-open-data.s3.amazonaws.com/photos/5586795/medium.jpg,299
Plectorhinchus Chrysotaenia,Goldlined Sweetlip,https://static.inaturalist.org/photos/31305660/medium.jpg,300
Gymnothorax Meleagris,Whitemouth Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/8173702/medium.jpeg,301
Gymnomuraena Zebra,Zebra Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/73521761/medium.jpg,302
Pygoplites Diacanthus,Regal Angelfish,https://static.inaturalist.org/photos/115340876/medium.jpg,303
Oxycirrhites Typus,Longnose Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2427935/medium.jpg,304
Eurypegasus Draconis,Dragon Seamoth,https://inaturalist-open-data.s3.amazonaws.com/photos/229924256/medium.jpg,305
Centropyge Bicolor,Bicolor Angelfish,https://static.inaturalist.org/photos/9080661/medium.jpg,306
Parupeneus Barberinoides,Bicolour Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/69927589/medium.jpg,307
Halichoeres Chrysus,Canary Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/110576145/medium.jpeg,308
Hippocampus Spinosissimus,Queensland Seahorse,https://inaturalist-open-data.s3.amazonaws.com/photos/2450427/medium.jpg,309
Hippocampus Comes,Tiger Tail Seahorse,https://static.inaturalist.org/photos/1779266/medium.jpg,310
Opistognathus Variabilis,Variable Jawfish,https://static.inaturalist.org/photos/59056634/medium.jpeg,311
Cetoscarus Ocellatus,Spotted Parrotfish,https://static.inaturalist.org/photos/5812010/medium.jpg,312
Bryaninops Natans,Purple-Eye Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/454820260/medium.jpg,313
Gymnothorax Pseudothyrsoideus,Highfin Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/131080886/medium.jpeg,314
Hipposcarus Longiceps,Pacific Longnose Parrotfish,https://static.inaturalist.org/photos/207532620/medium.jpg,315
Amblyeleotris Wheeleri,Gorgeous Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/61449929/medium.jpg,316
Meiacanthus Grammistes,Linespot Fangblenny,https://inaturalist-open-data.s3.amazonaws.com/photos/234972860/medium.jpg,317
Parapercis,Paraperci,https://inaturalist-open-data.s3.amazonaws.com/photos/69383/medium.jpg,318
Scarus Chameleon,Chameleon Parrotfish,https://static.inaturalist.org/photos/28951840/medium.jpg,319
Gymnothorax Pseudokidako,False Kidako Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/111785132/medium.jpeg,320
Scorpaenopsis Venosa,Raggy Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/42542939/medium.jpeg,321
Solenostomus Paegnius,Roughsnout Ghostpipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/258392810/medium.jpg,322
Solenostomus Armatus,Solenostomus Armatu,https://inaturalist-open-data.s3.amazonaws.com/photos/309795990/medium.jpg,323
Centropyge Fisheri,Fishr'S Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/451903064/medium.jpg,324
Bodianus Frenchii,Foxfish,https://inaturalist-open-data.s3.amazonaws.com/photos/42039323/medium.jpeg,325
Labroides Dimidiatus,Bluestreak Cleaner Wrasse,https://static.inaturalist.org/photos/14296673/medium.jpg,326
Paraploactis Obbesi,Sulu Velvetfish,https://static.inaturalist.org/photos/59056749/medium.jpeg,327
Soleichthys Siammakuti,Soleichthys Siammakuti,https://inaturalist-open-data.s3.amazonaws.com/photos/256140339/medium.jpg,328
Cichlidae,Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/244574497/medium.jpg,329
Nudiantennarius Subteres,Nudiantennarius Subtere,https://inaturalist-open-data.s3.amazonaws.com/photos/256989995/medium.jpg,330
Symphurus,Symphuru,https://inaturalist-open-data.s3.amazonaws.com/photos/13459109/medium.jpeg,331
Callogobius Hasseltii,Hasselt'S Flaphead Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/59006329/medium.jpeg,332
Carangidae,Jack,https://inaturalist-open-data.s3.amazonaws.com/photos/40355741/medium.jpg,333
Siokunichthys Nigrolineatus,Mushroom-Coral Pipefish,https://static.inaturalist.org/photos/54385388/medium.jpg,334
Pardachirus Pavoninus,Peacock Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/256131630/medium.jpg,335
Cocotropus Larvatus,Cocotropus Larvatu,https://inaturalist-open-data.s3.amazonaws.com/photos/105498493/medium.jpg,336
Cirrhilabrus Rubripinnis,Redfin Wrasse,https://static.inaturalist.org/photos/27622924/medium.jpg,337
Cyprinocirrhites Polyactis,Lyretail Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/233179979/medium.jpg,338
Ostracion,Ostracion,https://inaturalist-open-data.s3.amazonaws.com/photos/14703176/medium.jpg,339
Coradion Chrysozonus,Orangebanded Coralfish,https://inaturalist-open-data.s3.amazonaws.com/photos/255707898/medium.jpg,340
Chaetodontoplus Melanosoma,Black Velvet Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/907062/medium.jpg,341
Genicanthus Melanospilos,Black-Spot Angelfish,https://static.inaturalist.org/photos/27720190/medium.jpg,342
Pteroidichthys Amboinensis,Ambon Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/320042/medium.jpg,343
Pseudanthias Pleurotaenia,Squarespot Anthia,https://inaturalist-open-data.s3.amazonaws.com/photos/230841489/medium.jpg,344
Diademichthys Lineatus,Striped Clingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/489719433/medium.jpg,345
Antennarius Randalli,Randall'S Frogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/258977777/medium.jpg,346
Hologymnosus Doliatus,Pastel Ring Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/256180662/medium.jpg,347
Ostorhinchus Chrysotaenia,Yellowlined Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19744250/medium.jpg,348
Chaetodon Ephippium,Saddle Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/370408545/medium.jpg,349
Abantennarius Nummifer,Big-Spot Angler,https://static.inaturalist.org/photos/224463645/medium.jpeg,350
Paragobiodon Echinocephalus,Redhead Stylophora Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/100503159/medium.jpg,351
Pogonoperca Punctata,Spotted Soapfish,https://inaturalist-open-data.s3.amazonaws.com/photos/453514976/medium.jpeg,352
Soleichthys Heterorhinos,Tiger Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/256140277/medium.jpg,353
Scuticaria Tigrina,Tiger Snakemoray,https://inaturalist-open-data.s3.amazonaws.com/photos/163982/medium.jpg,354
Scorpaenopsis Papuensis,Papua Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19525659/medium.jpeg,355
Solenostomus Cyanopterus,Robust Ghostpipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/154586856/medium.jpeg,356
Acreichthys Tomentosus,Bristle-Tail Leatherjacket,https://inaturalist-open-data.s3.amazonaws.com/photos/2421557/medium.jpg,357
Callionymus Zythros,Wongat Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/927576/medium.jpg,358
Ostorhinchus Franssedai,Faintbanded Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59037565/medium.jpeg,359
Ctenogobiops Pomastictus,Goldspeckled Shrimpgoby,https://static.inaturalist.org/photos/59055209/medium.jpeg,360
Petroscirtes,Petroscirte,https://static.inaturalist.org/photos/40948415/medium.jpg,361
Hazeus,Hazeu,https://inaturalist-open-data.s3.amazonaws.com/photos/107784655/medium.jpeg,362
Chrysiptera Springeri,Springer'S Demoiselle,https://static.inaturalist.org/photos/30973637/medium.jpg,363
Ostorhinchus Hartzfeldii,Silverlined Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59037465/medium.jpeg,364
Parapercis Cylindrica,Sharpnose Sandperch,https://inaturalist-open-data.s3.amazonaws.com/photos/319825555/medium.jpg,365
Chlorurus Spilurus,Pacific Bullethead Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/238733016/medium.jpg,366
Halichoeres Argus,Argus Wrasse,https://static.inaturalist.org/photos/29092573/medium.jpg,367
Caranx Ignobilis,Giant Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/11911542/medium.jpg,368
Lutjanus Gibbus,Humpback Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/255746526/medium.jpeg,369
Caesio Lunaris,Lunar Fusilier,https://inaturalist-open-data.s3.amazonaws.com/photos/432581431/medium.jpg,370
Cheilinus Undulatus,Napoleon Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/107582757/medium.jpg,371
Pterois Russelii,Plaintail Lionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/41538878/medium.jpeg,372
Pteragogus Flagellifer,Cocktail Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/256508878/medium.jpg,373
Micrognathus,Micrognathu,https://inaturalist-open-data.s3.amazonaws.com/photos/180049/medium.jpg,374
Festucalex Kulbickii,Kulbicki'S Pipefish,https://static.inaturalist.org/photos/29510073/medium.jpeg,375
Saurida Nebulosa,Clouded Lizardfish,https://inaturalist-open-data.s3.amazonaws.com/photos/162044901/medium.jpeg,376
Samariscus,Samariscu,https://inaturalist-open-data.s3.amazonaws.com/photos/70543/medium.jpg,377
Samaris Cristatus,Cockatoo Flounder,https://inaturalist-open-data.s3.amazonaws.com/photos/257005889/medium.jpeg,378
Aseraggodes,Aseraggode,https://inaturalist-open-data.s3.amazonaws.com/photos/70683/medium.jpg,379
Paramonacanthus Curtorhynchos,Japanese Leatherjacket,https://inaturalist-open-data.s3.amazonaws.com/photos/223151/medium.jpg,380
Cantherhines Fronticinctus,Spectacled Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/2459694/medium.jpg,381
Acentronura,Acentronura,https://static.inaturalist.org/photos/6613547/medium.jpg,382
Gnathodentex Aureolineatus,Striped Large-Eye Bream,https://inaturalist-open-data.s3.amazonaws.com/photos/29732496/medium.jpg,383
Gymnosarda Unicolor,Dogtooth Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/434854408/medium.jpg,384
Trimma Halonevum,Skinspot Pygmygoby,https://static.inaturalist.org/photos/59056674/medium.jpeg,385
Scarus Quoyi,Greenblotch Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/234640021/medium.jpg,386
Ostracion Meleagris,Spotted Boxfish,https://inaturalist-open-data.s3.amazonaws.com/photos/151064522/medium.jpeg,387
Conger Cinereus,Mustache Conger,https://inaturalist-open-data.s3.amazonaws.com/photos/59002582/medium.jpeg,388
Inimicus Sinensis,Spotted Stingerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59035949/medium.jpeg,389
Paramonacanthus Choirocephalus,Whitebar Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/87253221/medium.jpeg,390
Tomiyamichthys Emilyae,Emily'S Shrimpgoby,https://static.inaturalist.org/photos/28751905/medium.jpg,391
Paracheilinus Carpenteri,Carpenter'S Flasher Wrasse,https://static.inaturalist.org/photos/28751891/medium.jpg,392
Bodianus Mesothorax,Blackbelt Hogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/705703/medium.jpg,393
Pictichromis Diadema,Diadem Dottyback,https://static.inaturalist.org/photos/28927609/medium.jpg,394
Discotrema Crinophilum,Crinoid Clingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/29670564/medium.jpg,395
Oplopomus,Oplopomu,https://inaturalist-open-data.s3.amazonaws.com/photos/260749073/medium.jpeg,396
Heteromycteris Hartzfeldii,Hook-Nosed Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/246926424/medium.jpg,397
Priacanthus Macracanthus,Spotted Bigeye,https://inaturalist-open-data.s3.amazonaws.com/photos/377557434/medium.jpg,398
